Delta Energy,Theta Energy,Alpha Energy,Beta Energy,Delta Relative Power,Theta Relative Power,Alpha Relative Power,Beta Relative Power,Beta-Theta Ratio,Slow-Fast Ratio,Beta-Delta Theta Ratio,Spectral Slope,Entropy,SEF95,Hjorth Mobility,Hjorth Complexity,Mean,Standard Deviation,Variance,Alpha-Beta Ratio,Delta-Theta Ratio,Delta-Alpha Ratio,Delta-Beta Ratio,Theta-Alpha Ratio,Theta-Beta Ratio,Peak Frequency,Spectral Centroid,label
1.841773802,0.880920962,0.368413723,0.817824676,0.471170451,0.225360968,0.094249174,0.209219406,0.928374635,2.252039899,0.300373251,-6.700911078,2.525582253,21,0.11818415,2.040854017,0.222272676,2.304028271,5.308546275,0.450480077,2.09073672,4.999199771,2.252039899,2.391118749,1.077151359,2,7.144095411,0
1.386188072,1.226350444,0.545025925,1.005893994,0.332941494,0.294550903,0.130907017,0.241600585,0.820233726,1.378065761,0.385025518,-6.668667938,2.657212935,21,0.125725785,1.947235618,-0.024241667,2.090043644,4.368282432,0.541832368,1.130336014,2.543343368,1.378065761,2.250077266,1.219164694,3,7.574990732,0
0.054118772,0.702801069,0.315962875,0.856118565,0.028055333,0.364334164,0.163796094,0.44381441,1.218152053,0.063214109,1.131055784,-6.501192969,2.916537878,25,0.145387493,1.716973709,-0.34886838,1.873770521,3.511015964,0.369064389,0.077004397,0.171282061,0.063214109,2.224315339,0.820915581,6,12.36591793,0
1.493722669,2.943597758,0.268624788,1.051831279,0.259426998,0.511238629,0.046654258,0.182680116,0.357328469,1.420116228,0.237041993,-6.650236302,2.383347965,21,0.117474515,2.065327884,-0.148239487,2.238971305,5.012992507,0.255387716,0.507447957,5.560628571,1.420116228,10.95802731,2.798545562,3,6.668970625,0
1.642795108,2.268831127,0.507328075,0.909410057,0.308311331,0.425802549,0.095212722,0.170673399,0.400827565,1.806440445,0.232488996,-6.697778672,2.569509738,20,0.118065013,1.762333111,0.461081541,2.580401058,6.658469619,0.557865037,0.724071126,3.238131675,1.806440445,4.472118221,2.494838395,2,6.646593885,0
0.148846537,2.37479506,0.863171618,1.183296275,0.032569578,0.51963636,0.188873291,0.258920771,0.498273007,0.125789746,0.468884439,-6.689989227,2.560381233,17,0.115829518,1.751080113,0.092473396,2.787052697,7.767662737,0.729463649,0.062677635,0.172441417,0.125789746,2.751243216,2.006931916,7,8.467309976,0
0.529685949,2.82019717,1.576670362,1.568388842,0.081553603,0.434214352,0.242753559,0.241478486,0.556127372,0.337726165,0.468192109,-6.817486999,2.746693058,19,0.124391883,1.772336313,-0.384678542,2.585519529,6.684911234,1.005280273,0.187818765,0.335952246,0.337726165,1.788704372,1.798149218,6,9.023142474,0
0.381127374,2.700515007,0.363529153,0.660252808,0.092835074,0.657791931,0.088548496,0.160824498,0.244491442,0.577244609,0.214253546,-6.719156021,2.410805111,21,0.126681363,1.762991799,0.230768268,2.411009007,5.81296443,0.550590848,0.141131367,1.04840938,0.577244609,7.428606442,4.090122717,6,7.800836995,0
0.256779377,0.457968159,1.577942625,0.593698031,0.088962177,0.158664784,0.546684133,0.205688907,1.296374038,0.432508386,0.830640193,-6.702519967,2.814530809,20,0.131520082,1.736907709,-0.033199825,1.975116409,3.901084829,2.657820209,0.560692643,0.16273049,0.432508386,0.290231185,0.77138231,10,9.978157197,0
0.470593608,1.085675315,2.433204846,0.539697662,0.103902803,0.239707269,0.537229576,0.119160352,0.497107795,0.87195784,0.346789462,-6.695488736,2.645228486,16,0.134032902,1.660002456,-0.093180389,2.056388218,4.228732504,4.508459121,0.433457039,0.193404846,0.87195784,0.446191498,2.011636129,10,8.421145323,0
0.757664977,2.272365346,0.488839753,0.952452646,0.169449853,0.508208753,0.109327772,0.213013622,0.419145912,0.795488342,0.314337662,-6.834548438,2.666466352,25,0.11439254,2.04080396,0.084719165,2.907820721,8.455421348,0.513243104,0.333425687,1.549925047,0.795488342,4.648487227,2.385804014,4,7.878476862,0
2.442697435,1.944661345,0.746604711,1.219335844,0.384476995,0.306086844,0.117514487,0.191921674,0.627017062,2.00330159,0.277920249,-6.777191407,2.351503397,17,0.108125619,2.232592977,-0.238194911,2.72527161,7.427105348,0.612304407,1.256104278,3.271741256,2.00330159,2.604673285,1.594852932,3,6.583955134,0
0.524860733,1.266123556,0.221548521,0.633153158,0.19838361,0.478561542,0.083739538,0.23931531,0.500072173,0.828963302,0.353522453,-6.705010923,2.708361896,23,0.110983443,2.162909566,-0.027096371,1.995574277,3.982316696,0.349912999,0.41454148,2.369055462,0.828963302,5.714881569,1.999711349,4,7.596958358,0
3.373764923,1.768583777,0.523860486,0.333807231,0.562292615,0.294763156,0.087309842,0.055634386,0.188742674,10.10692581,0.064913379,-6.774731858,2.272655521,12,0.095187146,2.485321781,-0.104664737,2.477832404,6.139653421,1.569350322,1.907608204,6.440197367,10.10692581,3.376058749,5.298218885,2,4.558616237,0
2.621679834,0.349439271,0.438671578,0.585023138,0.656270843,0.087473231,0.109810269,0.146445658,1.674176849,4.481326746,0.196903294,-6.754112729,2.186435946,22,0.093761327,2.578945467,0.071815724,2.642435755,6.98246672,0.749836289,7.502533489,5.976406869,4.481326746,0.796585164,0.597308463,2,5.121291175,0
1.59692771,1.163658566,1.8384734,0.467539661,0.315187289,0.229672506,0.362861414,0.092278791,0.40178423,3.415598384,0.169362452,-6.681229186,2.474194763,21,0.104065387,2.334098342,0.248364627,2.695361267,7.264972359,3.932229827,1.372333567,0.868616163,3.415598384,0.632948274,2.488898083,2,6.941684529,0
8.052974726,0.898991823,0.586090159,0.798981543,0.779040817,0.086968027,0.056698074,0.077293082,0.888752849,10.07904975,0.08925207,-6.803081605,1.864714975,16,0.080859737,2.929070669,0.126187589,3.126802126,9.776891537,0.733546556,8.95778418,13.74016369,10.07904975,1.533879743,1.125172202,2,3.514033361,0
2.786105188,0.579202858,0.111654724,0.629540052,0.678461774,0.141045284,0.027189735,0.153303207,1.08690771,4.42562023,0.187067586,-6.640614016,1.987867068,19,0.088927204,2.758581987,0.009635583,2.640231846,6.970824203,0.177359207,4.810240749,24.95286435,4.42562023,5.187446046,0.920041316,2,4.77732751,0
0.428023875,0.155858521,0.276435858,1.017356646,0.227954198,0.083006127,0.147222428,0.541817248,6.527436814,0.42072156,1.742399931,-6.545365873,2.787383695,23,0.145233249,1.779749721,-0.07682938,1.826897369,3.337553996,0.271719715,2.746233397,1.54836597,0.42072156,0.563814413,0.153199491,1,9.447097925,0
1.62443542,0.116503109,0.462142364,1.0029803,0.506676361,0.036338392,0.144146458,0.312838789,8.609043192,1.6196085,0.576114713,-6.640882137,2.56337202,24,0.141979355,1.898321407,0.11621349,1.811059274,3.279935696,0.460769133,13.94327953,3.515010843,1.6196085,0.252093551,0.116156927,1,7.212960594,0
0.557861021,0.747491543,0.73396823,0.276988316,0.24084049,0.322708027,0.316869725,0.119581758,0.370557124,2.014023655,0.212194256,-6.588515081,2.744352325,22,0.120378173,2.050788638,-0.128547567,1.920570214,3.688589947,2.64981657,0.746310813,0.760061537,2.014023655,1.01842493,2.698639254,3,7.391075598,0
0.68981625,1.929359013,1.435126148,0.430370393,0.15381644,0.430211863,0.320006951,0.095964747,0.223063924,1.602843182,0.164315233,-6.646807374,2.495285845,19,0.074465665,2.73706751,0.235922194,3.197636335,10.22487813,3.33463029,0.35753649,0.480665934,1.602843182,1.344382872,4.483019846,5,7.007224324,0
13.2823235,4.448291059,0.470804626,0.549676763,0.708349183,0.237228324,0.025108112,0.029314381,0.123570323,24.1638803,0.031001563,-6.924331434,1.574115055,5,0.068214748,3.198921585,-0.058739511,3.90317519,15.23477656,0.856511786,2.985938493,28.21196473,24.1638803,9.4482739,8.092557955,3,3.483030263,0
0.615622078,1.117388785,1.347044313,0.832330691,0.157352086,0.285602909,0.34430252,0.212742485,0.744889068,0.739636402,0.480280135,-6.794208023,2.872373323,24,0.091619298,2.525515434,-0.207119137,3.103815608,9.633671328,1.618400387,0.55094707,0.457016946,0.739636402,0.829511527,1.342481777,9,8.679934542,0
0.076133111,1.921702399,0.502646004,0.379165907,0.026438345,0.667339475,0.174551232,0.131670948,0.197307297,0.200791025,0.189788351,-6.509303176,2.427187741,25,0.145940726,1.703185895,0.344775811,1.925396044,3.707149927,1.325662447,0.039617535,0.15146467,0.200791025,3.823172538,5.068236263,5,8.36120515,0
0.361641987,0.770522656,0.285351025,0.745399796,0.167201166,0.356242613,0.131928885,0.344627337,0.967395042,0.485165128,0.658384627,-6.595132415,2.724326816,24,0.140168696,1.81269514,-0.368254802,1.723028097,2.968825824,0.382816075,0.469346339,1.267358293,0.485165128,2.700262446,1.033703872,4,9.184067109,0
0.885832253,0.246105075,0.397733413,1.270248323,0.316377807,0.08789721,0.142051753,0.453673229,5.161406455,0.697369355,1.122189622,-6.614115926,2.735714887,22,0.138587976,1.816364994,-0.236291529,1.971465741,3.886677169,0.313114692,3.599406688,2.227200998,0.697369355,0.618768922,0.193745641,1,8.683365433,0
0.734491921,0.977579788,0.793311215,1.020694589,0.208302829,0.277242853,0.224984054,0.289470264,1.044103614,0.719600093,0.596175139,-6.801862534,2.871109331,25,0.143488954,1.753134415,0.262803122,1.925681124,3.708247792,0.777226825,0.751337057,0.925855966,0.719600093,1.232277787,0.957759352,8,9.006938771,0
0.486513398,0.595672226,0.907911032,0.896304182,0.16855365,0.20637197,0.314547799,0.31052658,1.504693591,0.542799429,0.828235158,-6.732678059,2.854820801,25,0.141322666,1.744682068,0.124754458,2.069012357,4.280812134,1.012949678,0.816746822,0.535860212,0.542799429,0.656090967,0.664587133,8,9.545683723,0
0.343003628,0.97180216,1.036791657,1.036362184,0.101241947,0.286839947,0.306022436,0.305895671,1.066433299,0.330968877,0.788224537,-6.732279807,2.826477098,23,0.152241777,1.616849296,-0.120418842,2.109971634,4.451980298,1.000414405,0.352956232,0.330831779,0.330968877,0.937316724,0.937705153,7,10.37554643,0
0.347781991,0.567153557,0.332801287,1.021793613,0.153239623,0.249899074,0.146638829,0.450222474,1.801617218,0.340364225,1.116792998,-6.691562735,3.058837475,23,0.155296349,1.588236415,0.07406681,1.873232332,3.508999369,0.325703041,0.613206048,1.045013961,0.340364225,1.704180781,0.555056862,7,10.83146517,0
1.166722634,1.09730884,0.774318311,0.722091224,0.310262182,0.291803232,0.20591157,0.192023016,0.658056509,1.615755177,0.318940453,-6.722720734,2.500572164,22,0.117226944,2.044118839,0.247270586,2.277448149,5.186770072,1.072327546,1.063258211,1.506773917,1.615755177,1.41712888,1.519626334,4,6.755378595,0
1.949602144,1.414614897,0.625835488,1.204357508,0.375326963,0.272334084,0.120482496,0.231856457,0.851367754,1.61879021,0.357990431,-6.902509632,2.74258875,21,0.112264417,2.142694624,0.073414717,2.590553749,6.710968728,0.519642618,1.378185786,3.115199091,1.61879021,2.260362226,1.174580544,2,7.319057556,0
1.901445691,1.121960349,0.980976434,1.516359672,0.344418493,0.203226363,0.177689232,0.274665911,1.351526971,1.253954274,0.501540201,-6.82891995,2.72866711,19,0.128994708,1.859576376,-0.278917685,2.254464432,5.082609876,0.646928596,1.694753021,1.938319439,1.253954274,1.143717943,0.739903843,1,7.223249404,0
1.900578845,1.030160038,0.373673296,1.136673425,0.427953661,0.231961311,0.084140079,0.255944948,1.10339499,1.672053558,0.387845342,-6.714591924,2.593506015,19,0.12013157,1.899403643,-0.327044698,2.191788369,4.803936253,0.32874288,1.84493552,5.086204626,1.672053558,2.756846823,0.906293765,2,6.811019626,0
0.172716293,1.243648537,0.708295658,0.805330955,0.058947712,0.424454665,0.241739838,0.274857784,0.647555102,0.214466229,0.568590054,-6.615881283,2.882325656,24,0.141532568,1.722060541,0.193754456,2.094048644,4.385039722,0.879508795,0.138878701,0.243847737,0.214466229,1.755832502,1.544270128,5,9.641944245,0
0.215458754,0.548479194,0.424419333,0.928259933,0.101793915,0.259130083,0.200517756,0.438558246,1.69242506,0.232110367,1.215098603,-6.646054632,3.087029882,27,0.176353194,1.556432422,0.208629807,1.777401056,3.159154515,0.457220352,0.392829402,0.50765537,0.232110367,1.292304925,0.590868112,6,12.71761967,0
0.1795411,1.251858616,0.957188603,1.376446865,0.047686433,0.332495861,0.254230985,0.36558672,1.09952262,0.13043809,0.961609011,-6.783417955,3.096803023,26,0.155649008,1.73485846,-0.021906246,1.990928736,3.963797231,0.695405415,0.14341963,0.187571289,0.13043809,1.307849478,0.909485609,6,11.2535698,0
0.763511455,0.655686678,0.418930228,0.534227021,0.32183688,0.276386364,0.17658831,0.225188446,0.814759608,1.429189137,0.376428779,-6.624936996,2.839923685,24,0.134711452,1.720734503,-0.007969564,1.934020905,3.740436862,0.784180155,1.16444558,1.822526531,1.429189137,1.565145303,1.227355886,2,7.325780508,0
0.21995339,3.140731233,1.187239531,0.390224634,0.044541669,0.636013893,0.240421984,0.079022454,0.124246427,0.563658391,0.116114625,-6.584256329,2.401533957,15,0.118709724,1.818337846,-0.11674544,2.03025192,4.121922858,3.042451517,0.070032541,0.185264543,0.563658391,2.645406552,8.048521177,7,7.303177655,0
0.089948366,0.423559836,0.550299232,1.248138734,0.038905909,0.183204887,0.238024241,0.539864964,2.946782553,0.072066,2.430611097,-6.587794284,2.991882935,28,0.132386947,1.734211006,-0.07574466,2.13559298,4.560757376,0.440895885,0.212362832,0.163453556,0.072066,0.769690037,0.33935317,8,12.6728148,0
0.2928774,0.736503717,0.347717585,0.535446678,0.153134876,0.385090845,0.181808802,0.279965476,0.727011508,0.546977713,0.520163688,-6.593653644,2.807372464,24,0.150928141,1.726012161,0.152571147,1.707620277,2.915967012,0.64939722,0.397659092,0.84228527,0.546977713,2.118108919,1.375494044,4,8.327141666,0
1.376093875,0.520806363,0.352186501,0.535071689,0.494258466,0.187060606,0.126496573,0.192184354,1.027390843,2.571793469,0.282076874,-6.763662214,2.643479154,20,0.136650391,1.809749033,-0.138555367,1.956499559,3.827890523,0.658204327,2.642237062,3.907287393,2.571793469,1.478780027,0.973339413,1,5.622318886,0
1.061803403,1.10928206,0.637333911,1.402991639,0.252125333,0.263399145,0.151335006,0.333140516,1.264774478,0.756813779,0.646216679,-6.765841558,2.902986303,23,0.126888091,1.944422677,-0.051645713,2.192106019,4.8053288,0.45426779,0.957198752,1.666008014,0.756813779,1.740503747,0.790654791,1,8.113766298,0
0.400015942,0.894416091,1.112411477,1.027149212,0.116487126,0.260459518,0.323941128,0.299112227,1.148401982,0.389442875,0.793513437,-6.721805142,2.951811291,25,0.130719039,1.957541667,0.029951877,2.124806844,4.514804125,1.083008646,0.44723697,0.359593505,0.389442875,0.804033498,0.87077523,7,10.05759749,0
0.547709394,0.850242623,0.418444435,0.674658411,0.219870466,0.341318305,0.167978811,0.270832418,0.793489285,0.811832159,0.482604841,-6.70382666,2.940901268,25,0.138616446,1.715506506,0.042964236,2.124232531,4.512363847,0.620231554,0.644180119,1.308917861,0.811832159,2.031912849,1.260256463,5,8.027928517,0
1.289642066,0.504371802,1.162219645,1.38918816,0.2967818,0.116069703,0.267458427,0.31969007,2.754293863,0.928342253,0.774346389,-6.852444414,2.945441159,25,0.14608478,1.735559775,0.127112196,1.901818651,3.616914183,0.836617874,2.556927369,1.109637125,0.928342253,0.433972876,0.363069465,2,8.746620063,0
0.180146959,1.824729204,0.249632798,1.273057225,0.051068343,0.517277099,0.070766297,0.360888261,0.697669124,0.141507353,0.634980478,-6.750337524,2.851755198,28,0.146049792,1.755711232,-0.067665846,2.061357096,4.249193077,0.19608922,0.098725311,0.721647797,0.141507353,7.309653299,1.433344212,6,10.49600459,0
0.88750339,0.486045706,0.279226528,0.876208988,0.350932697,0.192190061,0.110410529,0.346466714,1.802729613,1.012890079,0.637916031,-6.685610952,2.831619723,22,0.136577285,1.847222166,0.129615367,2.017112637,4.068743391,0.318675717,1.825966939,3.178435077,1.012890079,1.740685994,0.554714358,2,8.425985909,0
1.838090481,0.62299942,0.681010938,0.476587454,0.507943855,0.17216167,0.18819276,0.131701715,0.7649886,3.856774793,0.193648942,-6.653436603,2.125685354,17,0.101683421,2.153176071,-0.015080052,2.298627704,5.283689321,1.428931734,2.950388751,2.699061614,3.856774793,0.914815586,1.307209022,3,5.979289967,0
0.684886298,1.714074306,0.561693067,0.82923043,0.180714312,0.45227618,0.148208508,0.218801,0.483777411,0.825930011,0.345662379,-6.710439144,2.593400226,23,0.114224087,1.986297865,-0.228126689,2.357745021,5.558961584,0.677366684,0.399566283,1.219324821,0.825930011,3.051620905,2.067066335,5,7.790161977,0
0.226858379,0.146802751,0.803487446,0.816169415,0.113809428,0.073647432,0.40309045,0.409452691,5.559632987,0.277955012,2.184250245,-6.589434312,2.869290882,24,0.159997358,1.557961029,0.07490786,1.677718161,2.814738228,0.984461598,1.545327853,0.282342158,0.277955012,0.182706962,0.179867988,10,12.11170249,0
0.313113565,1.06097558,0.48098537,1.139455332,0.104561845,0.35430456,0.160621331,0.380512264,1.073969423,0.274792312,0.829244111,-6.661456805,2.787411151,21,0.152915414,1.549069878,0.312569448,1.712136177,2.931410289,0.422118671,0.295118541,0.650983553,0.274792312,2.205837528,0.931125205,5,9.660134428,0
1.240145803,0.246652805,0.58634026,0.685939599,0.449478265,0.089396807,0.212513079,0.248611849,2.780992489,1.807951902,0.461353404,-6.57279364,2.522619871,21,0.136992482,1.786957198,-0.182704733,2.0408317,4.164994028,0.854798674,5.027900659,2.115061659,1.807951902,0.420664966,0.359583855,2,7.964826154,0
0.87733078,1.908078278,0.452804955,1.037827197,0.205173603,0.446225418,0.105893497,0.242707482,0.543912275,0.84535343,0.372594177,-6.812712266,2.72413325,22,0.135047654,1.907585433,-0.157348608,2.037297472,4.150580988,0.436300915,0.459798107,1.937546774,0.84535343,4.213907678,1.838531774,6,8.786393907,0
0.297339075,0.6091588,0.830696238,0.844504616,0.115171872,0.235952705,0.32176343,0.327111993,1.386345591,0.352086975,0.93161235,-6.683840127,2.73023197,21,0.115581371,2.036700647,0.187981269,2.220064566,4.928686677,0.983649139,0.488114225,0.357939595,0.352086975,0.733311133,0.721320865,8,9.509381109,0
2.16463131,0.732106645,0.906229219,0.58914841,0.492844796,0.166686562,0.206330913,0.134137729,0.804730314,3.674169825,0.203383399,-6.698479307,2.293926994,17,0.113988481,1.990727813,0.041243788,2.18032222,4.753804985,1.538201926,2.956715836,2.388613461,3.674169825,0.80786034,1.242652331,3,5.974463615,0
0.447887762,0.545182539,0.454460074,0.365792638,0.246998333,0.300653847,0.250622791,0.201725029,0.670954426,1.224430773,0.368345159,-6.479030789,2.650461191,23,0.129449954,1.918574951,-0.046425105,1.711888674,2.930562833,1.242398089,0.821537247,0.985538197,1.224430773,1.199626921,1.490414193,7,8.548543445,0
0.306578734,0.358143042,0.204237646,0.401530716,0.241307449,0.281893603,0.160755003,0.316043945,1.121146214,0.763524986,0.604058314,-6.500478704,2.728011124,25,0.122217797,1.983428358,-0.440781271,2.177539526,4.741678389,0.508647627,0.856023147,1.50108827,0.763524986,1.753560374,0.891944322,3,8.493122242,0
4.885236095,2.14333608,1.069599128,1.615833745,0.502906481,0.220643913,0.110108974,0.166340633,0.753887251,3.023353181,0.229895021,-6.975722226,2.575508831,20,0.103291658,2.26405989,0.262168892,2.831276698,8.016127739,0.66194875,2.279267419,4.567352353,3.023353181,2.003868574,1.326458298,2,5.668821305,0
0.641572873,1.387362565,0.753343631,0.763978309,0.180915485,0.391218803,0.212433433,0.215432279,0.550669542,0.839778911,0.376541458,-6.766143595,2.684757324,20,0.091146476,2.376950536,1.139708124,3.197368389,10.22316462,0.986079869,0.462440669,0.851633765,0.839778911,1.841606551,1.815971146,4,6.925370517,0
